STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/20/2021,70,71,67
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/21/2021,71,80,67
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/22/2021,67,74,54
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/23/2021,59,75,49
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/24/2021,59,77,45
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/25/2021,62,78,48
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/26/2021,64,81,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/27/2021,65,82,51
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/28/2021,68,85,54
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/29/2021,70,88,57
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",9/30/2021,69,83,58
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/1/2021,71,84,61
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/2/2021,71,82,65
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/3/2021,67,74,63
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/4/2021,69,80,66
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/5/2021,67,70,65
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/6/2021,70,78,67
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/7/2021,69,75,67
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/8/2021,71,84,63
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/9/2021,69,85,57
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/10/2021,69,85,60
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/11/2021,67,80,60
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/12/2021,66,78,61
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/13/2021,68,84,55
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/14/2021,70,85,58
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/15/2021,70,85,58
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/16/2021,62,71,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/17/2021,55,71,44
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/18/2021,55,74,38
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/19/2021,56,77,39
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/20/2021,60,79,43
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/21/2021,61,72,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/22/2021,61,73,51
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/23/2021,58,76,44
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/24/2021,60,76,44
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/25/2021,62,73,52
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/26/2021,56,69,45
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/27/2021,54,74,38
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/28/2021,51,53,47
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/29/2021,51,53,48
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/30/2021,51,55,48
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",10/31/2021,54,67,47
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/1/2021,56,73,41
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/2/2021,52,71,42
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/3/2021,47,55,39
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/4/2021,44,47,42
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/5/2021,46,55,40
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/6/2021,48,62,38
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/7/2021,48,71,30
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/8/2021,54,77,35
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/9/2021,55,80,36
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/10/2021,57,79,42
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/11/2021,56,70,46
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/12/2021,53,68,40
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/13/2021,44,60,34
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/14/2021,44,59,28
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/15/2021,47,61,36
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/16/2021,51,70,33
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/17/2021,56,74,42
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/18/2021,53,72,41
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/19/2021,47,67,30
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/20/2021,45,59,35
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/21/2021,50,58,44
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/22/2021,51,61,35
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/23/2021,40,59,27
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/24/2021,42,59,31
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/25/2021,48,65,29
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/26/2021,44,54,32
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/27/2021,44,63,27
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/28/2021,48,63,38
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/29/2021,42,58,30
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",11/30/2021,46,65,28
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/1/2021,50,69,34
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/2/2021,58,72,41
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/3/2021,60,79,48
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/4/2021,58,69,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/5/2021,53,57,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/6/2021,53,60,41
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/7/2021,42,52,32
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/8/2021,44,56,37
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/9/2021,41,54,31
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/10/2021,47,51,42
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/11/2021,55,72,45
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/12/2021,44,60,32
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/13/2021,44,63,29
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/14/2021,46,70,26
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/15/2021,50,64,38
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/16/2021,57,68,51
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/17/2021,60,69,54
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/18/2021,60,66,57
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/19/2021,52,62,39
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/20/2021,41,48,35
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/21/2021,40,43,37
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/22/2021,43,56,35
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/23/2021,42,63,26
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/24/2021,45,63,28
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/25/2021,58,65,51
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/26/2021,63,77,52
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/27/2021,60,69,50
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/28/2021,63,70,55
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/29/2021,65,72,61
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/30/2021,62,63,59
USR0000GDAW,"DAWSONVILLE GEORGIA, GA US",12/31/2021,59,61,57
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/1/2021,,28,19
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/2/2021,,23,9
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/3/2021,,26,18
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/4/2021,,33,19
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/5/2021,,32,10
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/6/2021,,30,23
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/7/2021,,34,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/8/2021,,34,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/9/2021,,28,25
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/10/2021,,28,21
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/11/2021,,37,28
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/12/2021,,37,17
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/13/2021,,39,19
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/14/2021,,38,21
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/15/2021,,35,30
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/16/2021,,35,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/17/2021,,29,24
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/18/2021,,30,14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/19/2021,,35,13
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/20/2021,,41,3
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/21/2021,,39,23
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/22/2021,,23,2
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/23/2021,,28,0
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/24/2021,,36,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/25/2021,,28,23
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/26/2021,,27,14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/27/2021,,27,3
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/28/2021,,21,-2
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/29/2021,,29,14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/30/2021,,34,29
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",1/31/2021,,33,31
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/1/2021,,31,20
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/2/2021,,25,20
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/3/2021,,33,19
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/4/2021,,36,14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/5/2021,,14,5
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/6/2021,,7,-5
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/7/2021,,0,-11
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/8/2021,,6,-2
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/9/2021,,5,-14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/10/2021,,12,2
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/11/2021,,10,1
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/12/2021,,4,-4
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/13/2021,,1,-7
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/14/2021,,-2,-7
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/15/2021,,2,-8
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/16/2021,,8,-11
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/17/2021,,14,-14
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/18/2021,,20,3
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/19/2021,,21,-2
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/20/2021,,32,13
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/21/2021,,34,20
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/22/2021,,41,24
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/23/2021,,45,34
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/24/2021,,40,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/25/2021,,38,19
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/26/2021,,41,16
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/27/2021,,46,24
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",2/28/2021,,43,26
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/1/2021,,34,16
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/2/2021,,48,15
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/3/2021,,53,26
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/4/2021,,42,25
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/5/2021,,43,26
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/6/2021,,53,32
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/7/2021,,65,33
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/8/2021,,66,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/9/2021,,71,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/10/2021,,70,44
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/11/2021,,52,31
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/12/2021,,52,28
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/13/2021,,60,30
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/14/2021,,49,35
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/15/2021,,37,31
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/16/2021,,38,32
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/17/2021,,37,35
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/18/2021,,52,36
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/19/2021,,53,28
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/20/2021,,59,26
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/21/2021,,67,36
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/22/2021,,60,46
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/23/2021,,55,49
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/24/2021,,52,43
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/25/2021,,47,42
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/26/2021,,50,42
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/27/2021,,60,42
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/28/2021,,48,32
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/29/2021,,73,32
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/30/2021,,58,38
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",3/31/2021,,40,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/1/2021,,45,23
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/2/2021,,57,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/3/2021,,72,43
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/4/2021,,79,37
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/5/2021,,80,56
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/6/2021,,80,56
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/7/2021,,74,57
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/8/2021,,59,50
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/9/2021,,58,49
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/10/2021,,51,46
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/11/2021,,58,44
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/12/2021,,59,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/13/2021,,56,33
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/14/2021,,51,30
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/15/2021,,51,37
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/16/2021,,60,38
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/17/2021,,64,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/18/2021,,64,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/19/2021,,50,35
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/20/2021,,46,27
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/21/2021,,49,25
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/22/2021,,60,29
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/23/2021,,56,46
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/24/2021,,61,38
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/25/2021,,56,35
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/26/2021,,85,43
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/27/2021,,86,62
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/28/2021,,73,55
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/29/2021,,76,47
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",4/30/2021,,71,45
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/1/2021,,88,54
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/2/2021,,85,58
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/3/2021,,72,58
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/4/2021,,64,50
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/5/2021,,66,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/6/2021,,64,42
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/7/2021,,65,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/8/2021,,58,36
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/9/2021,,62,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/10/2021,,65,43
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/11/2021,,61,41
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/12/2021,,66,36
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/13/2021,,68,37
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/14/2021,,70,41
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/15/2021,,60,51
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/16/2021,,66,54
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/17/2021,,67,58
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/18/2021,,67,61
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/19/2021,,79,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/20/2021,,80,67
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/21/2021,,76,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/22/2021,,75,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/23/2021,,82,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/24/2021,,84,69
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/25/2021,,80,69
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/26/2021,,81,61
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/27/2021,,66,46
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/28/2021,,49,45
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/29/2021,,65,40
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/30/2021,,69,41
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",5/31/2021,,71,55
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/1/2021,,78,50
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/2/2021,,81,53
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/3/2021,,88,54
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/4/2021,,89,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/5/2021,,92,66
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/6/2021,,87,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/7/2021,,87,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/8/2021,,90,71
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/9/2021,,92,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/10/2021,,95,69
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/11/2021,,95,71
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/12/2021,,91,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/13/2021,,93,61
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/14/2021,,88,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/15/2021,,89,59
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/16/2021,,86,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/17/2021,,95,66
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/18/2021,,92,74
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/19/2021,,92,66
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/20/2021,,82,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/21/2021,,72,51
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/22/2021,,81,45
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/23/2021,,85,62
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/24/2021,,84,70
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/25/2021,,83,72
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/26/2021,,82,70
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/27/2021,,81,67
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/28/2021,,82,71
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/29/2021,,77,70
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",6/30/2021,,88,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/1/2021,,87,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/2/2021,,83,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/3/2021,,85,61
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/4/2021,,89,67
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/5/2021,,91,71
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/6/2021,,91,72
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/7/2021,,87,69
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/8/2021,,78,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/9/2021,,79,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/10/2021,,72,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/11/2021,,73,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/12/2021,,73,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/13/2021,,83,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/14/2021,,86,67
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/15/2021,,81,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/16/2021,,83,66
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/17/2021,,84,61
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/18/2021,,85,64
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/19/2021,,86,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/20/2021,,87,66
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/21/2021,,89,68
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/22/2021,,87,70
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/23/2021,,91,72
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/24/2021,,93,73
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/25/2021,,90,67
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/26/2021,,91,63
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/27/2021,,91,65
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/28/2021,,93,75
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/29/2021,,92,74
USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",7/30/2021,,80,68
